Cód. IBGE;Ano;Nascidos vivos
3504107;2007;1.733
3504206;2007;168
3504305;2007;65
3504404;2007;141
3504503;2007;1.134
3504602;2007;181
3504701;2007;19
3504800;2007;89
3504909;2007;139
3505005;2007;30
3505104;2007;88
3505203;2007;400
3505302;2007;408
3505351;2007;96
3505401;2007;130
3505500;2007;1.387
3505609;2007;504
3505708;2007;4.985
3505807;2007;289
3505906;2007;738
3506003;2007;4.391
3506102;2007;915
3506201;2007;34
3506300;2007;135
3506359;2007;871
3506409;2007;66
3506508;2007;1.280
3506607;2007;426
3506706;2007;198
3506805;2007;143
3506904;2007;127
3507001;2007;625
3507100;2007;266
3507159;2007;72
3507209;2007;11
3507308;2007;63
3507407;2007;159
3507456;2007;28
3507506;2007;1.675
3507605;2007;1.950
3507704;2007;53
3507753;2007;37
3507803;2007;276
3507902;2007;308
3508009;2007;351
3508108;2007;188
3508207;2007;61
3508306;2007;57
3508405;2007;662
3508504;2007;1.178
3508603;2007;452
3508702;2007;239
3508801;2007;212
3508900;2007;30
3509007;2007;1.342
3509106;2007;62
3509205;2007;1.087
3509254;2007;530
3509304;2007;114
3509403;2007;356
3509452;2007;79
3509502;2007;13.978
3509601;2007;1.096
3509700;2007;772
3509809;2007;61
3509908;2007;210
3509957;2007;66
3510005;2007;404
3510104;2007;23
3510153;2007;77
3510203;2007;676
3510302;2007;244
3510401;2007;705
3510500;2007;1.378
3510609;2007;6.593
3510708;2007;135
3510807;2007;361
3510906;2007;26
3511003;2007;260
3511102;2007;1.348
3511201;2007;84
3511300;2007;73
3511409;2007;217
3511508;2007;484
3511607;2007;231
3511706;2007;211
3511904;2007;83
3512001;2007;242
3512100;2007;99
3512209;2007;399
3512308;2007;265
3512407;2007;273
3512506;2007;60
3512605;2007;56
3512704;2007;45
3512803;2007;800
3512902;2007;56
3513009;2007;3.174
3513108;2007;428
3513207;2007;105
3513306;2007;21
3513405;2007;1.098
3513504;2007;1.936
3513603;2007;260
3513702;2007;350
3513801;2007;6.700
3513850;2007;20
3513900;2007;131
3514007;2007;110
3514106;2007;371
3514205;2007;20
3514304;2007;110
3514403;2007;449
3514502;2007;145
3514601;2007;78
3514700;2007;71
3514809;2007;231
3514908;2007;199
3514924;2007;22
3514957;2007;23
3515004;2007;4.426
3515103;2007;942
3515129;2007;28
3515152;2007;220
3515186;2007;487
3515194;2007;62
3515202;2007;96
3515301;2007;39
3515350;2007;141
3515400;2007;205
3515509;2007;701
3515608;2007;63
3515657;2007;22
3515707;2007;2.686
3515806;2007;20
3515905;2007;13
3516002;2007;161
3516101;2007;26
3516200;2007;4.806
3516309;2007;2.655
3516408;2007;2.044
3516507;2007;34
3516606;2007;92
3516705;2007;523
3516804;2007;72
3516853;2007;57
3516903;2007;124
3517000;2007;134
3517109;2007;72
3517208;2007;156
3517307;2007;77
3517406;2007;513
3517505;2007;212
3517604;2007;315
3517703;2007;351
3517802;2007;121
3517901;2007;170
3518008;2007;22
3518107;2007;99
3518206;2007;371
3518305;2007;400
3518404;2007;1.537
3518503;2007;154
3518602;2007;592
3518701;2007;4.943
3518800;2007;20.408
3518859;2007;114
3518909;2007;68
3519006;2007;110
3519055;2007;153
3519071;2007;2.580
3519105;2007;128
3519204;2007;74
3519253;2007;54
3519303;2007;466
3519402;2007;146
3519501;2007;93
3519600;2007;644
3519709;2007;1.125
3519808;2007;136
3519907;2007;91
3520004;2007;315
3520103;2007;383
3520202;2007;127
3520301;2007;424
3520400;2007;468
3520426;2007;113
3520442;2007;253
3520509;2007;2.584
3520608;2007;56
3520707;2007;43
3520806;2007;36
3520905;2007;208
3521002;2007;351
3521101;2007;75
3521150;2007;37
3521200;2007;69
3521309;2007;243
3521408;2007;278
3521507;2007;105
3521606;2007;65
3521705;2007;239
3521804;2007;340
3521903;2007;143
3522000;2007;34
3522109;2007;1.297
3522158;2007;43
3522208;2007;2.897
3522307;2007;2.182
3522406;2007;1.469
3522505;2007;3.715
3522604;2007;724
3522653;2007;79
3522703;2007;474
3522802;2007;214
3522901;2007;185
3523008;2007;49
3523107;2007;5.515
3523206;2007;716
3523305;2007;179
3523404;2007;1.238
3523503;2007;349
3523602;2007;170
3523701;2007;92
3523800;2007;95
3523909;2007;2.286
3524006;2007;624
3524105;2007;506
3524204;2007;79
3524303;2007;855
3524402;2007;3.035
3524501;2007;65
3524600;2007;257
3524709;2007;638
3524808;2007;477
3524907;2007;65
3525003;2007;1.619
3525102;2007;522
3525201;2007;355
3525300;2007;1.805
3525409;2007;33
3525508;2007;156
3525607;2007;55
3525706;2007;377
3525805;2007;52
3525854;2007;31
3525904;2007;4.999
3526001;2007;212
3526100;2007;312
3526209;2007;455
3526308;2007;59
3526407;2007;331
3526506;2007;60
3526605;2007;116
3526704;2007;1.306
3526803;2007;822
3526902;2007;3.531
3527009;2007;71
3527108;2007;852
3527207;2007;1.222
3527256;2007;17
3527306;2007;588
3527405;2007;218
3527504;2007;25
3527603;2007;167
3527702;2007;67
3527801;2007;67
3527900;2007;34
3528007;2007;243
3528106;2007;77
3528205;2007;28
3528304;2007;38
3528403;2007;749
3528502;2007;1.132
3528601;2007;106
3528700;2007;34
3528809;2007;165
3528858;2007;14
3528908;2007;31
3529005;2007;2.658
3529104;2007;22
3529203;2007;324
3529302;2007;957
3529401;2007;6.202
3529500;2007;44
3529609;2007;39
3529658;2007;24
3529708;2007;307
3529807;2007;146
3529906;2007;450
3530003;2007;21
3530102;2007;306
3530201;2007;196
3530300;2007;622
3530409;2007;52
3530508;2007;837
3530607;2007;5.817
3530706;2007;1.819
3530805;2007;1.103
3530904;2007;52
3531001;2007;14
3531100;2007;694
3531209;2007;74
3531308;2007;517
3531407;2007;247
3531506;2007;271
3531605;2007;33
3531704;2007;50
3531803;2007;777
3531902;2007;491
3532009;2007;190
3532058;2007;57
3532108;2007;31
3532157;2007;36
3532207;2007;72
3532306;2007;82
3532405;2007;195
3532504;2007;72
3532603;2007;95
3532702;2007;61
3532801;2007;62
3532827;2007;161
3532843;2007;20
3532868;2007;17
3532900;2007;156
3533007;2007;232
3533106;2007;25
3533205;2007;35
3533254;2007;66
3533304;2007;44
3533403;2007;579
3533502;2007;457
3533601;2007;72
3533700;2007;58
3533809;2007;44
3533908;2007;649
3534005;2007;47
3534104;2007;69
3534203;2007;83
3534302;2007;594
3534401;2007;10.818
3534500;2007;33
3534609;2007;327
3534708;2007;1.350
3534757;2007;93
3534807;2007;120
3534906;2007;138
3535002;2007;122
3535101;2007;171
3535200;2007;93
3535309;2007;268
3535408;2007;202
3535507;2007;598
3535606;2007;222
3535705;2007;57
3535804;2007;256
3535903;2007;35
3536000;2007;105
3536109;2007;90
3536208;2007;273
3536257;2007;24
3536307;2007;207
3536406;2007;79
3536505;2007;1.198
3536570;2007;22
3536604;2007;123
3536703;2007;565
3536802;2007;72
3536901;2007;18
3537008;2007;224
3537107;2007;454
3537156;2007;20
3537206;2007;123
3537305;2007;769
3537404;2007;329
3537503;2007;109
3537602;2007;1.062
3537701;2007;65
3537800;2007;679
3537909;2007;400
3538006;2007;2.080
3538105;2007;170
3538204;2007;142
3538303;2007;45
3538501;2007;196
3538600;2007;361
3538709;2007;4.754
3538808;2007;393
3538907;2007;252
3539004;2007;123
3539103;2007;234
3539202;2007;277
3539301;2007;822
3539400;2007;145
3539509;2007;589
3539608;2007;74
3539707;2007;43
3539806;2007;1.901
3539905;2007;59
3540002;2007;221
3540101;2007;28
3540200;2007;729
3540259;2007;42
3540309;2007;33
3540408;2007;53
3540507;2007;92
3540606;2007;664
3540705;2007;720
3540754;2007;248
3540804;2007;155
3540853;2007;12
3540903;2007;245
3541000;2007;3.857
3541059;2007;77
3541109;2007;56
3541208;2007;123
3541307;2007;597
3541406;2007;2.673
3541505;2007;439
3541604;2007;514
3541653;2007;39
3541703;2007;170
3541802;2007;46
3541901;2007;153
3542008;2007;71
3542107;2007;132
3542206;2007;340
3542305;2007;55
3542404;2007;235
3542503;2007;80
3542602;2007;839
3542701;2007;115
3542800;2007;46
3542909;2007;186
3543006;2007;304
3543105;2007;65
3543204;2007;54
3543238;2007;14
3543253;2007;116
3543303;2007;1.539
3543402;2007;7.348
3543501;2007;89
3543600;2007;33
3543709;2007;160
3543808;2007;142
3543907;2007;2.240
3544004;2007;494
3544103;2007;684
3544202;2007;147
3544251;2007;252
3544301;2007;154
3544400;2007;32
3544509;2007;20
3544608;2007;71
3544707;2007;26
3544806;2007;50
3544905;2007;134
3545001;2007;254
3545100;2007;76
3545159;2007;91
3545209;2007;1.414
3545308;2007;578
3545407;2007;95
3545506;2007;54
3545605;2007;188
3545704;2007;55
3545803;2007;2.146
3546009;2007;169
3546108;2007;21
3546207;2007;39
3546256;2007;25
3546306;2007;437
3546405;2007;554
3546504;2007;65
3546603;2007;287
3546702;2007;342
3546801;2007;748
3546900;2007;145
3547007;2007;99
3547106;2007;28
3547205;2007;11
3547304;2007;1.532
3547403;2007;8
3547502;2007;310
3547601;2007;304
3547650;2007;9
3547700;2007;239
3547809;2007;8.680
3547908;2007;88
3548005;2007;276
3548054;2007;86
3548104;2007;72
3548203;2007;94
3548302;2007;35
3548401;2007;62
3548500;2007;5.420
3548609;2007;110
3548708;2007;11.305
3548807;2007;1.654
3548906;2007;2.865
3549003;2007;28
3549102;2007;975
3549201;2007;14
3549250;2007;19
3549300;2007;22
3549409;2007;622
3549508;2007;125
3549607;2007;43
3549706;2007;602
3549805;2007;4.834
3549904;2007;8.914
3549953;2007;189
3550001;2007;142
3550100;2007;517
3550209;2007;497
3550308;2007;171.602
3550407;2007;370
3550506;2007;101
3550605;2007;961
3550704;2007;1.236
3550803;2007;150
3550902;2007;206
3551009;2007;5.253
3551108;2007;106
3551207;2007;64
3551306;2007;32
3551405;2007;148
3551504;2007;626
3551603;2007;299
3551702;2007;1.470
3551801;2007;253
3551900;2007;267
3552007;2007;78
3552106;2007;401
3552205;2007;8.005
3552304;2007;110
3552403;2007;3.493
3552502;2007;4.206
3552551;2007;38
3552601;2007;133
3552700;2007;185
3552809;2007;4.493
3552908;2007;66
3553005;2007;162
3553104;2007;63
3553203;2007;50
3553302;2007;281
3553401;2007;240
3553500;2007;147
3553609;2007;148
3553658;2007;30
3553708;2007;784
3553807;2007;327
3553856;2007;78
3553906;2007;83
3553955;2007;204
3554003;2007;1.478
3554102;2007;3.718
3554201;2007;84
3554300;2007;293
3554409;2007;130
3554508;2007;506
3554607;2007;39
3554656;2007;27
3554706;2007;91
3554755;2007;16
3554805;2007;453
3554904;2007;43
3554953;2007;48
3555000;2007;701
3555109;2007;114
3555208;2007;19
3555307;2007;9
3555356;2007;69
3555406;2007;1.219
3555505;2007;60
3555604;2007;103
3555703;2007;16
3555802;2007;102
3555901;2007;8
3556008;2007;122
3556107;2007;114
3556206;2007;1.283
3556305;2007;307
3556354;2007;89
3556404;2007;548
3556453;2007;760
3556503;2007;1.599
3556602;2007;130
3556701;2007;828
3556800;2007;226
3556909;2007;80
3556958;2007;13
3557006;2007;1.626
3557105;2007;931
3557154;2007;27
3557204;2007;156
3557303;2007;102
3500000;2006;260
3500105;2006;367
3500204;2006;35
3500303;2006;523
3500402;2006;69
3500501;2006;281
3500550;2006;72
3500600;2006;31
3500709;2006;530
3500758;2006;56
3500808;2006;49
3500907;2006;59
3501004;2006;213
3501103;2006;45
3501152;2006;263
3501202;2006;21
3501301;2006;333
3501400;2006;65
3501509;2006;40
3501608;2006;2.634
3501707;2006;505
3501806;2006;56
3501905;2006;785
3502002;2006;61
3502101;2006;693
3502200;2006;310
3502309;2006;104
3502408;2006;51
3502507;2006;536
3502606;2006;60
3502705;2006;446
3502754;2006;329
3502804;2006;2.116
3502903;2006;382
3503000;2006;48
3503109;2006;71
3503158;2006;33
3503208;2006;2.465
3503307;2006;1.495
3503356;2006;25
3503406;2006;81
3503505;2006;57
3503604;2006;150
3503703;2006;122
3503802;2006;606
3503901;2006;1.254
3503950;2006;22
3504008;2006;1.192
3504107;2006;1.817
3504206;2006;136
3504305;2006;64
3504404;2006;151
3504503;2006;1.189
3504602;2006;159
3504701;2006;13
3504800;2006;91
3504909;2006;186
3505005;2006;35
3505104;2006;101
3505203;2006;411
3505302;2006;388
3505351;2006;95
3505401;2006;119
3505500;2006;1.398
3505609;2006;472
3505708;2006;5.225
3505807;2006;314
3505906;2006;663
3506003;2006;4.461
3506102;2006;947
3506201;2006;35
3506300;2006;146
3506359;2006;854
3506409;2006;73
3506508;2006;1.281
3506607;2006;449
3506706;2006;225
3506805;2006;142
3506904;2006;138
3507001;2006;656
3507100;2006;277
3507159;2006;88
3507209;2006;11
3507308;2006;62
3507407;2006;163
3507456;2006;43
3507506;2006;1.670
3507605;2006;2.155
3507704;2006;55
3507753;2006;28
3507803;2006;259
3507902;2006;278
3508009;2006;380
3508108;2006;186
3508207;2006;57
3508306;2006;53
3508405;2006;656
3508504;2006;1.194
3508603;2006;432
3508702;2006;256
3508801;2006;209
3508900;2006;51
3509007;2006;1.301
3509106;2006;60
3509205;2006;1.103
3509254;2006;571
3509304;2006;107
3509403;2006;317
3509452;2006;91
3509502;2006;13.650
3509601;2006;1.163
3509700;2006;894
3509809;2006;79
3509908;2006;224
3509957;2006;70
3510005;2006;380
3510104;2006;23
3510153;2006;79
3510203;2006;819
3510302;2006;277
3510401;2006;735
3510500;2006;1.468
3510609;2006;6.826
3510708;2006;158
3510807;2006;355
3510906;2006;17
3511003;2006;255
3511102;2006;1.377
3511201;2006;84
3511300;2006;80
3511409;2006;228
3511508;2006;456
3511607;2006;245
3511706;2006;205
3511904;2006;76
3512001;2006;246
3512100;2006;107
3512209;2006;415
3512308;2006;263
3512407;2006;291
3512506;2006;63
3512605;2006;64
3512704;2006;47
3512803;2006;767
3512902;2006;75
3513009;2006;3.191
3513108;2006;450
3513207;2006;105
3513306;2006;22
3513405;2006;1.197
3513504;2006;1.997
3513603;2006;282
3513702;2006;380
3513801;2006;6.853
3513850;2006;23
3513900;2006;130
3514007;2006;123
3514106;2006;400
3514205;2006;21
3514304;2006;81
3514403;2006;482
3514502;2006;163
3514601;2006;102
3514700;2006;80
3514809;2006;287
3514908;2006;216
3514924;2006;47
3514957;2006;26
3515004;2006;4.546
3515103;2006;1.027
3515129;2006;39
3515152;2006;201
3515186;2006;511
3515194;2006;70
3515202;2006;85
3515301;2006;38
3515350;2006;143
3515400;2006;213
3515509;2006;666
3515608;2006;55
3515657;2006;15
3515707;2006;2.759
3515806;2006;34
3515905;2006;32
3516002;2006;159
3516101;2006;29
3516200;2006;4.871
3516309;2006;2.792
3516408;2006;2.043
3516507;2006;34
3516606;2006;80
3516705;2006;576
3516804;2006;48
3516853;2006;59
3516903;2006;100
3517000;2006;127
3517109;2006;64
3517208;2006;146
3517307;2006;82
3517406;2006;502
3517505;2006;201
3517604;2006;299
3517703;2006;324
3517802;2006;84
3517901;2006;148
3518008;2006;26
3518107;2006;96
3518206;2006;366
3518305;2006;389
3518404;2006;1.538
3518503;2006;166
3518602;2006;559
3518701;2006;4.996
3518800;2006;20.722
3518859;2006;109
3518909;2006;57
3519006;2006;143
3519055;2006;146
3519071;2006;2.571
3519105;2006;124
3519204;2006;70
3519253;2006;67
3519303;2006;539
3519402;2006;138
3519501;2006;94
3519600;2006;609
3519709;2006;1.102
3519808;2006;123
3519907;2006;124
3520004;2006;327
3520103;2006;403
3520202;2006;146
3520301;2006;457
3520400;2006;472
3520426;2006;120
3520442;2006;294
3520509;2006;2.602
3520608;2006;40
3520707;2006;39
3520806;2006;52
3520905;2006;187
3521002;2006;352
3521101;2006;84
3521150;2006;30
3521200;2006;65
3521309;2006;219
3521408;2006;257
3521507;2006;68
3521606;2006;70
3521705;2006;283
3521804;2006;375
3521903;2006;152
3522000;2006;36
3522109;2006;1.319
3522158;2006;53
3522208;2006;2.943
3522307;2006;2.215
3522406;2006;1.649
3522505;2006;3.657
3522604;2006;814
3522653;2006;75
3522703;2006;449
3522802;2006;237
3522901;2006;160
3523008;2006;50
3523107;2006;5.337
3523206;2006;793
3523305;2006;194
3523404;2006;1.291
3523503;2006;350
3523602;2006;205
3523701;2006;73
3523800;2006;105
3523909;2006;2.293
3524006;2006;557
3524105;2006;547
3524204;2006;88
3524303;2006;892
3524402;2006;3.137
3524501;2006;51
3524600;2006;264
3524709;2006;632
3524808;2006;540
3524907;2006;59
3525003;2006;1.710
3525102;2006;524
3525201;2006;308
3525300;2006;1.885
3525409;2006;46
3525508;2006;154
3525607;2006;65
3525706;2006;402
3525805;2006;61
3525854;2006;29
3525904;2006;4.777
3526001;2006;203
3526100;2006;360
3526209;2006;508
3526308;2006;53
3526407;2006;374
3526506;2006;47
3526605;2006;111
3526704;2006;1.283
3526803;2006;836
3526902;2006;3.802
3527009;2006;74
3527108;2006;879
3527207;2006;1.232
3527256;2006;21
3527306;2006;539
3527405;2006;220
3527504;2006;33
3527603;2006;147
3527702;2006;72
3527801;2006;67
3527900;2006;39
3528007;2006;236
3528106;2006;78
3528205;2006;37
3528304;2006;29
3528403;2006;679
3528502;2006;1.190
3528601;2006;108
3528700;2006;47
3528809;2006;189
3528858;2006;20
3528908;2006;47
3529005;2006;2.674
3529104;2006;20
3529203;2006;293
3529302;2006;1.029
3529401;2006;6.170
3529500;2006;42
3529609;2006;43
3529658;2006;22
3529708;2006;335
3529807;2006;157
3529906;2006;417
3530003;2006;17
3530102;2006;303
3530201;2006;201
3530300;2006;650
3530409;2006;44
3530508;2006;910
3530607;2006;5.756
3530706;2006;1.820
3530805;2006;1.086
3530904;2006;56
3531001;2006;17
3531100;2006;662
3531209;2006;65
3531308;2006;528
3531407;2006;243
3531506;2006;235
3531605;2006;47
3531704;2006;33
3531803;2006;726
3531902;2006;484
3532009;2006;164
3532058;2006;51
3532108;2006;33
3532157;2006;24
3532207;2006;52
3532306;2006;56
3532405;2006;190
3532504;2006;77
3532603;2006;99
3532702;2006;62
3532801;2006;52
3532827;2006;168
3532843;2006;24
3532868;2006;10
3532900;2006;144
3533007;2006;234
3533106;2006;17
3533205;2006;25
3533254;2006;51
3533304;2006;48
3533403;2006;654
3533502;2006;439
3533601;2006;68
3533700;2006;47
3533809;2006;36
3533908;2006;656
3534005;2006;47
3534104;2006;75
3534203;2006;89
3534302;2006;554
3534401;2006;11.234
3534500;2006;23
3534609;2006;305
3534708;2006;1.429
3534757;2006;81
3534807;2006;118
3534906;2006;137
3535002;2006;114
3535101;2006;160
3535200;2006;98
3535309;2006;285
3535408;2006;233
3535507;2006;569
3535606;2006;221
3535705;2006;70
3535804;2006;231
3535903;2006;41
3536000;2006;106
3536109;2006;93
3536208;2006;297
3536257;2006;19
3536307;2006;207
